ID,NAME,ALIAS,COVER,CATEGORIES,PUBLISHED_AT,MINUTE,SCORE,REGIONS
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
57,神偷奶爸,Despicable Me,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@464w_644h_1e_1c,"['喜剧', '动画', '冒险']",2010-06-20,95,8.8,"['美国', '法国']"
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
58,断背山,Brokeback Mountain,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@464w_644h_1e_1c,"['剧情', '爱情', '家庭']",2005-09-02,134,8.8,"['美国', '加拿大']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
59,怦然心动,Flipped,https://p0.meituan.net/movie/15f1ac49b6d1ff7b71207672993ed6901536456.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情']",2010-07-26,90,8.8,['美国']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
60,驯龙高手,How to Train Your Dragon,https://p0.meituan.net/movie/b0d97e4158b47d653d7a81d66f7dd3092146907.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2010-05-14,98,8.8,['美国']
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '动画', '冒险']",2009-08-04,96,8.8,['美国']
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
63,速度与激情5,Fast Five,https://p0.meituan.net/movie/845ce32778a1b3f258de089f91a3979b5766154.jpg@464w_644h_1e_1c,"['动作', '犯罪']",2011-05-12,130,8.9,['美国']
64,勇敢的心,Braveheart,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@464w_644h_1e_1c,"['剧情', '动作', '传记', '历史', '战争']",1995-05-18,177,8.9,['美国']
65,三傻大闹宝莱坞,3 Idiots,https://p1.meituan.net/movie/ca4a128a5a54d5b5e35ceba622636c831810197.jpg@464w_644h_1e_1c,"['剧情', '喜剧', '爱情', '歌舞']",2011-12-08,171,8.9,['印度']
66,闻香识女人,Scent of a Woman,https://p1.meituan.net/movie/8d7b0b902afd4ec1a3dd7a9c6149463c187734.jpg@464w_644h_1e_1c,['剧情'],1992-12-23,157,8.9,['美国']
67,末代皇帝,The Last Emperor,https://p1.meituan.net/movie/21b9211eb1094af360842472018db634286646.jpg@464w_644h_1e_1c,"['剧情', '传记', '历史']",1987-10-23,163,8.9,"['英国', '意大利', '中国大陆', '法国', '美国']"
68,风之谷,風の谷のナウシカ,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@464w_644h_1e_1c,"['动画', '奇幻', '冒险']",,117,8.9,['日本']
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻', '古装']",2014-10-24,87,8.9,"['中国香港', '中国大陆']"
70,放牛班的春天,Les choristes,https://p0.meituan.net/movie/70de97ebb6b5251ecb7c3f6d7a782a7f189340.jpg@464w_644h_1e_1c,"['剧情', '音乐']",2004-10-16,97,8.9,"['法国', '德国', '瑞士']"
62,黑客帝国3：矩阵革命,The Matrix Revolutions,https://p0.meituan.net/movie/2e383b5f5f306f10f9f26d9f1c28cf1d825537.jpg@464w_644h_1e_1c,"['动作', '科幻']",2003-11-05,129,8.8,"['美国', '澳大利亚']"
